town_name,municipality
Belmont Barracks,kwazulu-natal-ethekwini-10A
Claire Estate,kwazulu-natal-ethekwini-10A
Clermont East,kwazulu-natal-ethekwini-10A
Dawncrest East,kwazulu-natal-ethekwini-10A
Desainager,kwazulu-natal-ethekwini-10A
Genazano,kwazulu-natal-ethekwini-10A
La Mercy,kwazulu-natal-ethekwini-10A
La Mercy Airport,kwazulu-natal-ethekwini-10A
La Mercy Beach Rural,kwazulu-natal-ethekwini-10A
Mount Moreland,kwazulu-natal-ethekwini-10A
Newsel Beach,kwazulu-natal-ethekwini-10A
Palmiet,kwazulu-natal-ethekwini-10A
Reservoir Hills,kwazulu-natal-ethekwini-10A
Riyadh,kwazulu-natal-ethekwini-10A
Selection Beach,kwazulu-natal-ethekwini-10A
Tongaat Beach Rural,kwazulu-natal-ethekwini-10A
Umdloti Beach,kwazulu-natal-ethekwini-10A
Valdin Heights,kwazulu-natal-ethekwini-10A
Waterloo,kwazulu-natal-ethekwini-10A
Wesely Stables,kwazulu-natal-ethekwini-10A
Amaoti,kwazulu-natal-ethekwini-10B
Amaoti Cuba,kwazulu-natal-ethekwini-10B
Amaoti E,kwazulu-natal-ethekwini-10B
Amawothi,kwazulu-natal-ethekwini-10B
Amawoti E,kwazulu-natal-ethekwini-10B
Amawoti F,kwazulu-natal-ethekwini-10B
Brookdale North,kwazulu-natal-ethekwini-10B
Caneside North,kwazulu-natal-ethekwini-10B
Dubes Land,kwazulu-natal-ethekwini-10B
Forest Haven North,kwazulu-natal-ethekwini-10B
Longcroft North,kwazulu-natal-ethekwini-10B
Lower Angola,kwazulu-natal-ethekwini-10B
Lusaka,kwazulu-natal-ethekwini-10B
Lusaka 1,kwazulu-natal-ethekwini-10B
Lusaka 2,kwazulu-natal-ethekwini-10B
Mambha Stores,kwazulu-natal-ethekwini-10B
Mountview,kwazulu-natal-ethekwini-10B
Mzomuhle,kwazulu-natal-ethekwini-10B
Namibia,kwazulu-natal-ethekwini-10B
Nigeria,kwazulu-natal-ethekwini-10B
Old Mutual,kwazulu-natal-ethekwini-10B
Ottawa,kwazulu-natal-ethekwini-10B
Palmview,kwazulu-natal-ethekwini-10B
Parkgate,kwazulu-natal-ethekwini-10B
Phoenix Industrial North,kwazulu-natal-ethekwini-10B
Redfern,kwazulu-natal-ethekwini-10B
Riet Rivier,kwazulu-natal-ethekwini-10B
Rydalvale,kwazulu-natal-ethekwini-10B
Shastri Park,kwazulu-natal-ethekwini-10B
Starwood,kwazulu-natal-ethekwini-10B
Tanzania,kwazulu-natal-ethekwini-10B
Trenance Manor,kwazulu-natal-ethekwini-10B
Upper Amaotana,kwazulu-natal-ethekwini-10B
Westham,kwazulu-natal-ethekwini-10B
Whetstone,kwazulu-natal-ethekwini-10B
Woodview,kwazulu-natal-ethekwini-10B
Zambia,kwazulu-natal-ethekwini-10B
Zimbabwe,kwazulu-natal-ethekwini-10B
Athlone East,kwazulu-natal-ethekwini-11A
Avoca,kwazulu-natal-ethekwini-11A
Avoca Hills,kwazulu-natal-ethekwini-11A
Broadway,kwazulu-natal-ethekwini-11A
Duffs Road,kwazulu-natal-ethekwini-11A
Greenwood Park,kwazulu-natal-ethekwini-11A
Kwamashu A,kwazulu-natal-ethekwini-11A
Melk Houte,kwazulu-natal-ethekwini-11A
Moriah South,kwazulu-natal-ethekwini-11A
Parkhill,kwazulu-natal-ethekwini-11A
Prospect Hall,kwazulu-natal-ethekwini-11A
Riverhorse Valley East,kwazulu-natal-ethekwini-11A
Bellair,kwazulu-natal-ethekwini-11B
Coedmore,kwazulu-natal-ethekwini-11B
Cowies Hill,kwazulu-natal-ethekwini-11B
Farningham Ridge,kwazulu-natal-ethekwini-11B
Highland Hills,kwazulu-natal-ethekwini-11B
Hillary,kwazulu-natal-ethekwini-11B
Malvern,kwazulu-natal-ethekwini-11B
Memorial Park,kwazulu-natal-ethekwini-11B
Moseley Park,kwazulu-natal-ethekwini-11B
Mount Vernon,kwazulu-natal-ethekwini-11B
Part Bellair,kwazulu-natal-ethekwini-11B
Queensburgh East,kwazulu-natal-ethekwini-11B
Queensburgh Industrial,kwazulu-natal-ethekwini-11B
Sea View,kwazulu-natal-ethekwini-11B
Ak,kwazulu-natal-ethekwini-12A
Durban Cbd East,kwazulu-natal-ethekwini-12A
Blackburn Estate,kwazulu-natal-ethekwini-12B
Blackburn Village,kwazulu-natal-ethekwini-12B
Glen Anil East,kwazulu-natal-ethekwini-12B
La Lucia West,kwazulu-natal-ethekwini-12B
Mount Edgecombe,kwazulu-natal-ethekwini-12B
Mount Edgecombe Estate East,kwazulu-natal-ethekwini-12B
Somerset Park,kwazulu-natal-ethekwini-12B
Sunningdale,kwazulu-natal-ethekwini-12B
Bayhead North,kwazulu-natal-ethekwini-13A
Bonela,kwazulu-natal-ethekwini-13A
Carrington Heights,kwazulu-natal-ethekwini-13A
Congella South,kwazulu-natal-ethekwini-13A
Glenmore,kwazulu-natal-ethekwini-13A
Maydon Wharf South,kwazulu-natal-ethekwini-13A
Umbilo East,kwazulu-natal-ethekwini-13A
Umkumbaan,kwazulu-natal-ethekwini-13A
University,kwazulu-natal-ethekwini-13A
Westridge,kwazulu-natal-ethekwini-13A
Wiggins,kwazulu-natal-ethekwini-13A
Beach,kwazulu-natal-ethekwini-13B
Durban Cbd North,kwazulu-natal-ethekwini-13B
Greyville North,kwazulu-natal-ethekwini-13B
North Beach,kwazulu-natal-ethekwini-13B
Old Fort,kwazulu-natal-ethekwini-13B
Stamford Hill,kwazulu-natal-ethekwini-13B
Windermere East,kwazulu-natal-ethekwini-13B
Bulwer,kwazulu-natal-ethekwini-14A
Essenwood West,kwazulu-natal-ethekwini-14A
Glenwood,kwazulu-natal-ethekwini-14A
Musgrave,kwazulu-natal-ethekwini-14A
Merewent,kwazulu-natal-ethekwini-14B
Bayview,kwazulu-natal-ethekwini-14B
Bulbul,kwazulu-natal-ethekwini-14B
Havenside,kwazulu-natal-ethekwini-14B
Joe Slovo,kwazulu-natal-ethekwini-14B
Lamont,kwazulu-natal-ethekwini-14B
Mobeni Heights,kwazulu-natal-ethekwini-14B
Umhlatuzana,kwazulu-natal-ethekwini-14B
Woodlands,kwazulu-natal-ethekwini-14B
Yellowwood Park East,kwazulu-natal-ethekwini-14B
Durban Cbd West,kwazulu-natal-ethekwini-15A
Esplanade,kwazulu-natal-ethekwini-15A
Greyville South,kwazulu-natal-ethekwini-15A
Harbour,kwazulu-natal-ethekwini-15A
Maydon Wharf North,kwazulu-natal-ethekwini-15A
Warwick,kwazulu-natal-ethekwini-15A
Briardale,kwazulu-natal-ethekwini-15B
Campsite,kwazulu-natal-ethekwini-15B
Castlehill,kwazulu-natal-ethekwini-15B
Earlsfield,kwazulu-natal-ethekwini-15B
Fosaville,kwazulu-natal-ethekwini-15B
Hillgrove,kwazulu-natal-ethekwini-15B
Hippo Road,kwazulu-natal-ethekwini-15B
Kenville,kwazulu-natal-ethekwini-15B
Newcentre,kwazulu-natal-ethekwini-15B
Newlands,kwazulu-natal-ethekwini-15B
Newlands East,kwazulu-natal-ethekwini-15B
Parlock,kwazulu-natal-ethekwini-15B
Peter Road,kwazulu-natal-ethekwini-15B
Riverdene,kwazulu-natal-ethekwini-15B
Sea Cow Lake,kwazulu-natal-ethekwini-15B
Westrich,kwazulu-natal-ethekwini-15B
Kingsburgh,kwazulu-natal-ethekwini-16A
Tongaat,kwazulu-natal-ethekwini-16A
Adams Mission,kwazulu-natal-ethekwini-16A
Amanzimtoti,kwazulu-natal-ethekwini-16A
Astra Park,kwazulu-natal-ethekwini-16A
Baphehli,kwazulu-natal-ethekwini-16A
Doon Heights,kwazulu-natal-ethekwini-16A
Doonside,kwazulu-natal-ethekwini-16A
Emsahweni,kwazulu-natal-ethekwini-16A
Enkanyiswni Shozi,kwazulu-natal-ethekwini-16A
Illovo Beach,kwazulu-natal-ethekwini-16A
Illovo Glen,kwazulu-natal-ethekwini-16A
Illovu,kwazulu-natal-ethekwini-16A
Itshehlophe,kwazulu-natal-ethekwini-16A
Karridene,kwazulu-natal-ethekwini-16A
Kwafakazi,kwazulu-natal-ethekwini-16A
Kwasunduzwayo,kwazulu-natal-ethekwini-16A
Lovu,kwazulu-natal-ethekwini-16A
Mashiwase,kwazulu-natal-ethekwini-16A
Mdumezulu,kwazulu-natal-ethekwini-16A
Nkwali,kwazulu-natal-ethekwini-16A
Panorama Park,kwazulu-natal-ethekwini-16A
Shulton Park,kwazulu-natal-ethekwini-16A
St Winifreds,kwazulu-natal-ethekwini-16A
Ungendwa,kwazulu-natal-ethekwini-16A
Warner Beach,kwazulu-natal-ethekwini-16A
Winklespruit,kwazulu-natal-ethekwini-16A
Amanzimnyama,kwazulu-natal-ethekwini-16B
Barns,kwazulu-natal-ethekwini-16B
Brindhaven,kwazulu-natal-ethekwini-16B
Buffels Draai,kwazulu-natal-ethekwini-16B
Buffelsdale,kwazulu-natal-ethekwini-16B
Canelands,kwazulu-natal-ethekwini-16B
Chelmsford Heights,kwazulu-natal-ethekwini-16B
Cordoba Gardens,kwazulu-natal-ethekwini-16B
Cottonlands,kwazulu-natal-ethekwini-16B
Dawncrest North,kwazulu-natal-ethekwini-16B
Emona,kwazulu-natal-ethekwini-16B
Everest Heights,kwazulu-natal-ethekwini-16B
Fairbreeze,kwazulu-natal-ethekwini-16B
Flamingo Heights,kwazulu-natal-ethekwini-16B
Gandhis Hill,kwazulu-natal-ethekwini-16B
Ghandinager,kwazulu-natal-ethekwini-16B
Grangetown,kwazulu-natal-ethekwini-16B
Hambanati Village,kwazulu-natal-ethekwini-16B
Hazelmere,kwazulu-natal-ethekwini-16B
Herrwood,kwazulu-natal-ethekwini-16B
Hospital Hill,kwazulu-natal-ethekwini-16B
Kruisfontein,kwazulu-natal-ethekwini-16B
Kwatiba,kwazulu-natal-ethekwini-16B
Litchie Farm,kwazulu-natal-ethekwini-16B
Lotusville,kwazulu-natal-ethekwini-16B
Magaweni,kwazulu-natal-ethekwini-16B
Mithangar,kwazulu-natal-ethekwini-16B
Mwamine,kwazulu-natal-ethekwini-16B
Oaklands,kwazulu-natal-ethekwini-16B
Quarry Heights,kwazulu-natal-ethekwini-16B
Redcliffe,kwazulu-natal-ethekwini-16B
Riverside,kwazulu-natal-ethekwini-16B
Riverview Park,kwazulu-natal-ethekwini-16B
Saana Township,kwazulu-natal-ethekwini-16B
Southridge,kwazulu-natal-ethekwini-16B
Sugarcaneland,kwazulu-natal-ethekwini-16B
Surya Heights,kwazulu-natal-ethekwini-16B
Tongaat Central,kwazulu-natal-ethekwini-16B
Tongova Mews,kwazulu-natal-ethekwini-16B
Trenance Park,kwazulu-natal-ethekwini-16B
Trurolands,kwazulu-natal-ethekwini-16B
Umbhayi,kwazulu-natal-ethekwini-16B
Vanrova,kwazulu-natal-ethekwini-16B
Verulam,kwazulu-natal-ethekwini-16B
Waterways,kwazulu-natal-ethekwini-16B
Watsonia,kwazulu-natal-ethekwini-16B
Kwamashu Industrial,kwazulu-natal-ethekwini-17
Bhambayi,kwazulu-natal-ethekwini-17
Bridge City,kwazulu-natal-ethekwini-17
Burlington Heights,kwazulu-natal-ethekwini-17
Congella North,kwazulu-natal-ethekwini-17
Dalefarm,kwazulu-natal-ethekwini-17
Kwamashu A North,kwazulu-natal-ethekwini-17
Kwamashu E,kwazulu-natal-ethekwini-17
Kwamashu E North,kwazulu-natal-ethekwini-17
Kwamashu F North,kwazulu-natal-ethekwini-17
Kwamashu H North,kwazulu-natal-ethekwini-17
Kwamashu L North,kwazulu-natal-ethekwini-17
Kwamashu M North,kwazulu-natal-ethekwini-17
Kwamashu Q North,kwazulu-natal-ethekwini-17
Lamont East,kwazulu-natal-ethekwini-17
Lenham,kwazulu-natal-ethekwini-17
Maydon Wharf,kwazulu-natal-ethekwini-17
Merebank East,kwazulu-natal-ethekwini-17
Mobeni West,kwazulu-natal-ethekwini-17
Mount Royal,kwazulu-natal-ethekwini-17
Mzomusha,kwazulu-natal-ethekwini-17
Northdene Industrial,kwazulu-natal-ethekwini-17
Phoenix Industrial,kwazulu-natal-ethekwini-17
Pinetown South,kwazulu-natal-ethekwini-17
Queensmead Industrial,kwazulu-natal-ethekwini-17
Umbilo,kwazulu-natal-ethekwini-17
Yellowwood Park,kwazulu-natal-ethekwini-17
Athlone West,kwazulu-natal-ethekwini-18
Belvedere North,kwazulu-natal-ethekwini-18
Briardene,kwazulu-natal-ethekwini-18
Broadway South,kwazulu-natal-ethekwini-18
Burbreeze,kwazulu-natal-ethekwini-18
Canelands Industrial,kwazulu-natal-ethekwini-18
Cottonlands Industrial,kwazulu-natal-ethekwini-18
Fairbreeze Industrial,kwazulu-natal-ethekwini-18
Glen Anil West,kwazulu-natal-ethekwini-18
Gwala,kwazulu-natal-ethekwini-18
Kenville East,kwazulu-natal-ethekwini-18
Maidstone,kwazulu-natal-ethekwini-18
Missionlands,kwazulu-natal-ethekwini-18
Parkhill Industrial,kwazulu-natal-ethekwini-18
Red Hill,kwazulu-natal-ethekwini-18
Red Hill Industrial,kwazulu-natal-ethekwini-18
Redcliffe Community,kwazulu-natal-ethekwini-18
Redcliffe Industrial,kwazulu-natal-ethekwini-18
Riverhorse Valley,kwazulu-natal-ethekwini-18
Riverview Park Industrial,kwazulu-natal-ethekwini-18
Sandfields,kwazulu-natal-ethekwini-18
Umdhloti Heights,kwazulu-natal-ethekwini-18
Umgeni Park,kwazulu-natal-ethekwini-18
Verulam Industrial,kwazulu-natal-ethekwini-18
Berkshire Downs,kwazulu-natal-ethekwini-19
Motala Heights,kwazulu-natal-ethekwini-19
New Germany Industrial,kwazulu-natal-ethekwini-19
Pinetown East,kwazulu-natal-ethekwini-19
Pinetown West,kwazulu-natal-ethekwini-19
Umbogintwini Industrial,kwazulu-natal-ethekwini-19
Westmead,kwazulu-natal-ethekwini-19
Austerville,kwazulu-natal-ethekwini-20
Clairwood,kwazulu-natal-ethekwini-20
Jacobs,kwazulu-natal-ethekwini-20
Merewent,kwazulu-natal-ethekwini-20
Mobeni North,kwazulu-natal-ethekwini-20
Mobeni South,kwazulu-natal-ethekwini-20
Montclair,kwazulu-natal-ethekwini-20
Mount Edgecombe North,kwazulu-natal-ethekwini-20
Rockford South,kwazulu-natal-ethekwini-20
Rossburgh,kwazulu-natal-ethekwini-20
Sea View Industrial,kwazulu-natal-ethekwini-20
Southgate North,kwazulu-natal-ethekwini-20
Wentworth West,kwazulu-natal-ethekwini-20
Woodlands Industrial,kwazulu-natal-ethekwini-20
Greytown,kwazulu-natal-greytown
Eshowe,kwazulu-natal-eshowe
Mthonjaneni,kwazulu-natal-mthonjaneni
Mandeni,kwazulu-natal-mandeni
Harding,kwazulu-natal-harding
Mpomphomeni,kwazulu-natal-mpomphomeni
Stanger,kwazulu-natal-stanger
Ulundi,kwazulu-natal-ulundi
Kodstad,kwazulu-natal-kodstad
Fleetwood,kwazulu-natal-fleetwood
Raynkonyeni,kwazulu-natal-raynkonyeni
Utrecht,kwazulu-natal-utrecht
Umvoti,kwazulu-natal-umvoti
Northern,kwazulu-natal-northern
Paulpietersburg,kwazulu-natal-paulpietersburg
Southern,kwazulu-natal-southern
Glencoe,kwazulu-natal-glencoe
Uphongolo,kwazulu-natal-uphongolo
Howick,kwazulu-natal-howick
Newcastle,kwazulu-natal-newcastle
Dundee,kwazulu-natal-dundee
Nquthu,kwazulu-natal-nquthu
Ballito,kwazulu-natal-ballito
Mpofana,kwazulu-natal-mpofana
Nancefieldtownship,limpopo-nancefieldtownship
Genoa,limpopo-genoa
Esoringa,limpopo-esoringa
Mokopane(potgieterus)town,limpopo-mokopane(potgieterus)town
Marblehalltown,limpopo-marblehalltown
Mokhurumela,limpopo-mokhurumela
Mookgophong(naboomspruit),limpopo-mookgophong(naboomspruit)
Vaalwatertown,limpopo-vaalwatertown
Lesedingtownship,limpopo-lesedingtownship
Thabazimbitown,limpopo-thabazimbitown
Swart,limpopo-swart
Goedetrou,limpopo-goedetrou
Thegrench,limpopo-thegrench
Makhado(louis_trichardt)_town,limpopo-makhado(louis_trichardt)_town
Diepsloot,limpopo-diepsloot
Magari,limpopo-magari
Simson,limpopo-simson
Mohwadi(dendron)_town,limpopo-mohwadi(dendron)_town
Bayswater,limpopo-bayswater
Innes,limpopo-innes
Belabelatown,limpopo-belabelatown
Gideon,limpopo-gideon
Mosehleng,limpopo-mosehleng
Montz,limpopo-montz
Grobblersdaltown,limpopo-grobblersdaltown
Arrie,limpopo-arrie
Musinatown,limpopo-musinatown
Kgapane(duiwelskloof)_town,limpopo-kgapane(duiwelskloof)_town
Rooiberg,limpopo-rooiberg
Sweethome,limpopo-sweethome
Addney,limpopo-addney
Modimollenystroomtown,limpopo-modimollenystroomtown
Phalaborwatown,limpopo-phalaborwatown
Witten,limpopo-witten
Phagamengtownship,limpopo-phagamengtownship
Alldays dorp,limpopo-alldays-dorp
Lephalale(ellisras)_town,limpopo-lephalale(ellisras)_town
Normandy,limpopo-normandy
Kgatla,limpopo-kgatla
Nkomazi,mpumalanga-nkomazi
Vukuzakhe,mpumalanga-vukuzakhe
Koorsboom,mpumalanga-koorsboom
Middelburg,mpumalanga-middelburg
Bethal,mpumalanga-bethal
Clever,mpumalanga-clever
Dryden rural,mpumalanga-dryden-rural
Lyndenburg,mpumalanga-lyndenburg
Usuthu west,mpumalanga-usuthu-west
Kemp,mpumalanga-kemp
Jerusalem,mpumalanga-jerusalem
Cologne,mpumalanga-cologne
Kiepersol,mpumalanga-kiepersol
Wildebees,mpumalanga-wildebees
Ogies,mpumalanga-ogies
Estancia,mpumalanga-estancia
Highlands,mpumalanga-highlands
Greyslingstad,mpumalanga-greyslingstad
Nelsriver_sub,mpumalanga-nelsriver_sub
Louwscreek,mpumalanga-louwscreek
Standerton,mpumalanga-standerton
Sundra,mpumalanga-sundra
Camcoll,mpumalanga-camcoll
Ermelo,mpumalanga-ermelo
Klipspringer,mpumalanga-klipspringer
Sappi,mpumalanga-sappi
Delta,mpumalanga-delta
Figtree,mpumalanga-figtree
Buffelspruit,mpumalanga-buffelspruit
Kwa guqa,mpumalanga-kwa-guqa
Sol,mpumalanga-sol
Komatipoort,mpumalanga-komatipoort
Barberton,mpumalanga-barberton
Secunda,mpumalanga-secunda
Kanyamazani,mpumalanga-kanyamazani
Whiteriver,mpumalanga-whiteriver
Witbank_ds,mpumalanga-witbank_ds
Marathon,mpumalanga-marathon
Kabokweni,mpumalanga-kabokweni
Mataffin_sub,mpumalanga-mataffin_sub
Piet retief,mpumalanga-piet-retief
Cohen,mpumalanga-cohen
Aerorand,mpumalanga-aerorand
Malelane,mpumalanga-malelane
Doornpoort,mpumalanga-doornpoort
Motherwell,nelson-mandela-bay-group-1
Motherwell Nu1   12,nelson-mandela-bay-group-1
Motherwell North,nelson-mandela-bay-group-1
Tjoksville,nelson-mandela-bay-group-1
7de Laan,nelson-mandela-bay-group-2
Aspen Heights,nelson-mandela-bay-group-2
Booysens Park,nelson-mandela-bay-group-2
Chatty,nelson-mandela-bay-group-2
Ext 21 34,nelson-mandela-bay-group-2
Heath Park   Above Spar And Including Pe College,nelson-mandela-bay-group-2
Jacksonville,nelson-mandela-bay-group-2
Khayamnandi,nelson-mandela-bay-group-2
Kleinskool,nelson-mandela-bay-group-2
Kwanoxolo,nelson-mandela-bay-group-2
Palm Ridge,nelson-mandela-bay-group-2
San Soucci,nelson-mandela-bay-group-2
Arcadia,nelson-mandela-bay-group-3
Bethelsdorp Village,nelson-mandela-bay-group-3
Buffelsfontein Old Age Home,nelson-mandela-bay-group-3
Buffelsfontein Rd,nelson-mandela-bay-group-3
Charlo,nelson-mandela-bay-group-3
Chatty   Area 4,nelson-mandela-bay-group-3
Circular Drive,nelson-mandela-bay-group-3
Cleary Estate,nelson-mandela-bay-group-3
Cleary Park,nelson-mandela-bay-group-3
Ext 28   St. Elizabeth St Area,nelson-mandela-bay-group-3
Fairview,nelson-mandela-bay-group-3
Greenshields Park,nelson-mandela-bay-group-3
Heath Park   Bethelsdorp Side And Around Pe College,nelson-mandela-bay-group-3
Heugh Rd   6th Ave To William Moffett,nelson-mandela-bay-group-3
Hillside,nelson-mandela-bay-group-3
Kleinskool   Area 4,nelson-mandela-bay-group-3
Mangold Park,nelson-mandela-bay-group-3
Mount Pleasant,nelson-mandela-bay-group-3
Nmmu Vista,nelson-mandela-bay-group-3
Overbaakens,nelson-mandela-bay-group-3
Salsoneville,nelson-mandela-bay-group-3
Salt Lake,nelson-mandela-bay-group-3
Sanctor,nelson-mandela-bay-group-3
Springfield,nelson-mandela-bay-group-3
Walmer 6th Ave To William Moffett,nelson-mandela-bay-group-3
Walmer Downs,nelson-mandela-bay-group-3
West End,nelson-mandela-bay-group-3
William Moffett,nelson-mandela-bay-group-3
Windvogel,nelson-mandela-bay-group-3
Gerald Smith,nelson-mandela-bay-group-4
Kwanobuhle,nelson-mandela-bay-group-4
Rocklands Lines S : Se : Sw,nelson-mandela-bay-group-4
Rosedale,nelson-mandela-bay-group-4
Strelitzia Park Extention,nelson-mandela-bay-group-4
Tambo,nelson-mandela-bay-group-4
Thomas Gamble,nelson-mandela-bay-group-4
Van Estate,nelson-mandela-bay-group-4
Winterhoek Park,nelson-mandela-bay-group-4
Ep Command,nelson-mandela-bay-group-5
Forest Hill,nelson-mandela-bay-group-5
Humewood,nelson-mandela-bay-group-5
South End,nelson-mandela-bay-group-5
Southdene,nelson-mandela-bay-group-5
Summerstrand Up To Marine Hotel,nelson-mandela-bay-group-5
Albany Rd Area   Area 10,nelson-mandela-bay-group-6
Central Area Russell Rd To Albany Rd,nelson-mandela-bay-group-6
City Centre Whites Rd To Govan Mbeki To City To Albany Rd,nelson-mandela-bay-group-6
Gelvandale   Closer To Gail Road,nelson-mandela-bay-group-6
Helenvale,nelson-mandela-bay-group-6
Malabar,nelson-mandela-bay-group-6
Richmond Hill Area,nelson-mandela-bay-group-6
Russel Road Area,nelson-mandela-bay-group-6
Kulati,nelson-mandela-bay-group-7
Kwazakhele,nelson-mandela-bay-group-7
Matomela,nelson-mandela-bay-group-7
New Brighton,nelson-mandela-bay-group-7
Ben Kamma,nelson-mandela-bay-group-8
Beverley Grove,nelson-mandela-bay-group-8
Bramhope,nelson-mandela-bay-group-8
Brickmakerskloof,nelson-mandela-bay-group-8
Bridgemeade,nelson-mandela-bay-group-8
Brymore,nelson-mandela-bay-group-8
Central Brickmakerskloof To Russel Rd,nelson-mandela-bay-group-8
Francis Evatt Park,nelson-mandela-bay-group-8
Glenroy,nelson-mandela-bay-group-8
Hunters Retreat,nelson-mandela-bay-group-8
Kabega Park,nelson-mandela-bay-group-8
Kunene Park,nelson-mandela-bay-group-8
Morningside   Opal Rd Towards Hunters Side,nelson-mandela-bay-group-8
Park Drive Area,nelson-mandela-bay-group-8
Rowallan Park,nelson-mandela-bay-group-8
Sherwood,nelson-mandela-bay-group-8
St Georges Park   Excluding Hospitals,nelson-mandela-bay-group-8
Van Der Stel,nelson-mandela-bay-group-8
Vergelegen,nelson-mandela-bay-group-8
Walker Drive,nelson-mandela-bay-group-8
Westbourne Oval Area,nelson-mandela-bay-group-8
Willow Glen,nelson-mandela-bay-group-8
Adcockvale,nelson-mandela-bay-group-9
Burt Drive Area,nelson-mandela-bay-group-9
Cape Road Area Greenacres,nelson-mandela-bay-group-9
Cotswold Area,nelson-mandela-bay-group-9
Fairbridge Heights,nelson-mandela-bay-group-9
Fernglen,nelson-mandela-bay-group-9
Framesby,nelson-mandela-bay-group-9
Framesby Ext,nelson-mandela-bay-group-9
Greenacres Area,nelson-mandela-bay-group-9
Holland Park,nelson-mandela-bay-group-9
Jansendal,nelson-mandela-bay-group-9
Kabega Par   Area 31,nelson-mandela-bay-group-9
Kempston Road Area,nelson-mandela-bay-group-9
Korsten,nelson-mandela-bay-group-9
Levyvale,nelson-mandela-bay-group-9
Linton Grange   Area 31,nelson-mandela-bay-group-9
Lower Central,nelson-mandela-bay-group-9
Market Square,nelson-mandela-bay-group-9
Morningside From Opal Rd Towards Makro,nelson-mandela-bay-group-9
Mosel,nelson-mandela-bay-group-9
Newton Park Area,nelson-mandela-bay-group-9
Parsonshill Area,nelson-mandela-bay-group-9
Penford,nelson-mandela-bay-group-9
Perridgevale,nelson-mandela-bay-group-9
Schauder Area,nelson-mandela-bay-group-9
Schauderville Area,nelson-mandela-bay-group-9
Scheepershoogte,nelson-mandela-bay-group-9
Steytler Township,nelson-mandela-bay-group-9
Sunridge Park,nelson-mandela-bay-group-9
Taybank,nelson-mandela-bay-group-9
Uitenhage Central,nelson-mandela-bay-group-9
Van Riebeeck Hoogte,nelson-mandela-bay-group-9
Vikingvale,nelson-mandela-bay-group-9
West Hill,nelson-mandela-bay-group-9
Westering,nelson-mandela-bay-group-9
Winterhoek Park   Area 17,nelson-mandela-bay-group-9
Edgar St Area,nelson-mandela-bay-group-10
Glendenningvale,nelson-mandela-bay-group-10
Ibhayi,nelson-mandela-bay-group-10
Kensington Harrower Rd To Diaz Rd,nelson-mandela-bay-group-10
Kensington Area,nelson-mandela-bay-group-10
Kwaford,nelson-mandela-bay-group-10
Kwazakhele   Area 18,nelson-mandela-bay-group-10
Masangwanaville,nelson-mandela-bay-group-10
Millard Grange,nelson-mandela-bay-group-10
Mount Croix,nelson-mandela-bay-group-10
New Brighton   Area 18,nelson-mandela-bay-group-10
North End Area,nelson-mandela-bay-group-10
Parsonshill Area   Area 17,nelson-mandela-bay-group-10
Perridgevale   Area 17,nelson-mandela-bay-group-10
Red Location,nelson-mandela-bay-group-10
Sydenham Area,nelson-mandela-bay-group-10
York Road,nelson-mandela-bay-group-10
Albany Rd Area   Area 20,nelson-mandela-bay-group-11
Central Area From Albany Rd Towards Mount Rd,nelson-mandela-bay-group-11
College Drive,nelson-mandela-bay-group-11
Eastborne Road,nelson-mandela-bay-group-11
Essexvale,nelson-mandela-bay-group-11
Fiveways,nelson-mandela-bay-group-11
Koyana Redhouse Area,nelson-mandela-bay-group-11
Kwadwesi,nelson-mandela-bay-group-11
Kwamagxaki,nelson-mandela-bay-group-11
Linkside,nelson-mandela-bay-group-11
Mgengo Street Area,nelson-mandela-bay-group-11
Mill Park,nelson-mandela-bay-group-11
Mount Croix Area   Area 20,nelson-mandela-bay-group-11
Park Drive,nelson-mandela-bay-group-11
Redhouse,nelson-mandela-bay-group-11
Richmond Hill Area   Area 20,nelson-mandela-bay-group-11
Salisbury Park,nelson-mandela-bay-group-11
Soweto On Sea,nelson-mandela-bay-group-11
Stanley Street Area,nelson-mandela-bay-group-11
Algoa Park,nelson-mandela-bay-group-12
Cradock Place,nelson-mandela-bay-group-12
Despatch,nelson-mandela-bay-group-12
Gelvan Park,nelson-mandela-bay-group-12
Gelvandale   Close To Gelvan Park,nelson-mandela-bay-group-12
Glen Hurd,nelson-mandela-bay-group-12
Mowbray Street,nelson-mandela-bay-group-12
Newton Park 1st Ave To 5th Ave,nelson-mandela-bay-group-12
Parkside,nelson-mandela-bay-group-12
Pickering Park,nelson-mandela-bay-group-12
Springdale,nelson-mandela-bay-group-12
Young Park,nelson-mandela-bay-group-12
Arlington,nelson-mandela-bay-group-13
Bushby Park,nelson-mandela-bay-group-13
Deer Park,nelson-mandela-bay-group-13
Fairview   Area,nelson-mandela-bay-group-13
Kings Court Area,nelson-mandela-bay-group-13
Kragga Kamma,nelson-mandela-bay-group-13
Lorraine,nelson-mandela-bay-group-13
Mangold,nelson-mandela-bay-group-13
Overbaakens   Area 24,nelson-mandela-bay-group-13
Seaview,nelson-mandela-bay-group-13
Springfield   Area 24,nelson-mandela-bay-group-13
Theescombe,nelson-mandela-bay-group-13
Walmer Heights   Area 29,nelson-mandela-bay-group-13
Blue Horizon Bay   Fbh,nelson-mandela-bay-group-14
